size,rm,qm,rl2,ql2,rvar,qvar,rl3,ql3,rtm,qtm,rl4,ql4,rfm,qfm
100,0,1.00E+06,0.532446686,0.423930326,0.540982669,0.783649989,0,1.00E+06,0,1.00E+06,-0.124305302,NA,1.117924357,0.394742114
101,0,1.00E+06,0.547365023,0.424082854,0.55422396,0.779822868,0,1.00E+06,0,1.00E+06,-0.186968965,NA,1.128854403,0.416648518
102,0,1.00E+06,0.546506902,0.441967782,0.549929411,0.733311034,0,1.00E+06,0,1.00E+06,-0.08291365,NA,1.089791497,0.414566435
103,0,1.00E+06,0.515894932,0.430886104,0.527315922,0.826880052,0,1.00E+06,0,1.00E+06,-0.12454765,NA,1.1139441,0.41165917
104,0,1.00E+06,0.534488322,0.42890925,0.54110874,0.786570928,0,1.00E+06,0,1.00E+06,-0.11252954,NA,1.084611179,0.434091383
105,0,1.00E+06,0.569217565,0.386230402,0.559307037,0.773300749,0,1.00E+06,0,1.00E+06,-0.137473387,NA,1.112450783,0.428777068
106,0,1.00E+06,0.533941081,0.391840248,0.540752731,0.775578834,0,1.00E+06,0,1.00E+06,-0.182455103,NA,1.094780128,0.428608733
107,0,1.00E+06,0.562842511,0.373728719,0.552645902,0.759819066,0,1.00E+06,0,1.00E+06,-0.065665109,NA,1.076032892,0.441562392
108,0,1.00E+06,0.539098669,0.398079401,0.541699739,0.776895729,0,1.00E+06,0,1.00E+06,-0.145078238,NA,1.067520914,0.470364948
117,0,1.00E+06,0.506339348,0.455371607,0.515904343,0.819639977,0,1.00E+06,0,1.00E+06,-0.06919255,NA,1.049063845,0.453634469
225,0,1.00E+06,0.42149205,0.509994171,0.450903811,0.932725339,0,1.00E+06,0,1.00E+06,-0.062030616,NA,0.855073871,0.656864892
333,0,1.00E+06,0.407739442,0.571118152,0.433148593,0.960230345,0,1.00E+06,0,1.00E+06,0.163549952,0.700503354,0.757001144,0.782980041
441,0,1.00E+06,0.337922569,0.640297541,0.388587744,1.087259283,0,1.00E+06,0,1.00E+06,0.143691214,0.759587334,0.740660992,0.834751055
549,0,1.00E+06,0.360820731,0.63182869,0.39693284,1.046254357,0,1.00E+06,0,1.00E+06,0.132557148,0.77811799,0.703395714,0.860591782
657,0,1.00E+06,0.332762116,0.645203794,0.386384872,1.044103061,0,1.00E+06,0,1.00E+06,0.089183116,0.913346178,0.698096834,0.844672637
765,0,1.00E+06,0.355911873,0.614287932,0.395614021,1.050196392,0,1.00E+06,0,1.00E+06,0.117913609,0.836857212,0.681780398,0.872847681
873,0,1.00E+06,0.328214263,0.651896004,0.381931708,1.060665593,0,1.00E+06,0,1.00E+06,0.176448888,0.715004436,0.657130859,0.902793081
981,0,1.00E+06,0.352454261,0.636819042,0.394860579,1.047662354,0,1.00E+06,0,1.00E+06,0.183601417,0.657522418,0.669665145,0.902584161
1089,0,1.00E+06,0.311647233,0.68399256,0.369194192,1.093925703,0,1.00E+06,0,1.00E+06,0.112788337,0.840782077,0.66708594,0.924597544
1197,0,1.00E+06,0.315193159,0.665056609,0.372112946,1.107972075,0,1.00E+06,0,1.00E+06,0.127461908,0.8091857,0.67968665,0.877508759
1305,0,1.00E+06,0.357399201,0.614711043,0.396333465,1.062734672,0,1.00E+06,0,1.00E+06,0.101442233,0.901313815,0.646190849,0.935697611
1413,0,1.00E+06,0.342212503,0.660992804,0.381050458,1.065860108,0,1.00E+06,0,1.00E+06,0.203847053,0.65200953,0.655917775,0.922897773
2493,0,1.00E+06,0.351597979,0.631532168,0.394674568,1.045324144,0,1.00E+06,0,1.00E+06,0.21545461,0.633491667,0.603684821,1.012564717
3573,0,1.00E+06,0.325782998,0.668423079,0.371770281,1.115495394,0,1.00E+06,0,1.00E+06,0.31488382,0.508320804,0.604180871,1.032567342
4653,0,1.00E+06,0.33922266,0.642790853,0.386307153,1.083813309,0,1.00E+06,0,1.00E+06,0.243642145,0.593654195,0.617663775,0.995067014
5400,0,1.00E+06,0.331930039,0.642500636,0.38173007,1.074645438,0,1.00E+06,0,1.00E+06,0.154903356,0.772110141,0.58402276,1.038676956
